id_venda,data_venda,cliente,produto,quantidade,preco_unitario,categoria
1554,2025/12/18,Ana Pereira,Caneta Azul,1,2.5,
1555,2025/07/02,João Souza,Impressora HP,4,900.0,Eletrônicos
1556,2025-05-07,Ana Pereira,Mouse Gamer,2,200.0,Eletrônicos
1557,19-09-2025,Fernanda Lima,Monitor LG,5,1200.0,Eletrônicos
1558,2025/12/24,,Notebook Dell,4,3500.0,Eletrônicos
1559,13-11-2025,João Souza,iPhone 13,5,5500.0,Eletrônicos
1560,2025-07-28,Maria Silva,Mouse Gamer,2,200.0,Eletrônicos
1561,2025-04-27,Ana Pereira,Notebook Dell,3,-3500.0,Eletrônicos
1562,2025-05-06,Pedro Costa,Mochila,1,150.0,Acessórios
1563,2025-03-07,Pedro Costa,Garrafa Térmica,3,80.0,Utilidades
1564,2025/05/16,Fernanda Lima,Impressora HP,1,900.0,Eletrônicos
1565,2025/06/21,Fernanda Lima,Notebook Dell,4,3500.0,Eletrônicos
1566,2025/12/24,Pedro Costa,Mouse Gamer,2,200.0,Eletrônicos
1567,2025/01/25,Pedro Costa,Caderno,5,25.0,Papelaria
1568,2025-03-04,Ana Pereira,Luminária,4,60.0,Utilidades
1569,09-04-2025,Pedro Costa,Mochila,4,150.0,Acessórios
1570,2025/10/15,João Souza,Luminária,5,60.0,Utilidades
1571,27-07-2025,Fernanda Lima,Garrafa Térmica,2,80.0,Utilidades
1572,27-07-2025,Maria Silva,Caneta Azul,1,2.5,Papelaria
1573,2025-02-28,Pedro Costa,Notebook Dell,1,3500.0,Eletrônicos
1574,2025-07-25,,Garrafa Térmica,4,80.0,Utilidades
1575,2025-05-14,Fernanda Lima,Garrafa Térmica,2,80.0,Utilidades
1576,2025-02-14,Fernanda Lima,Mochila,1,150.0,Acessórios
1577,28-12-2025,,Garrafa Térmica,4,80.0,Utilidades
1578,19-01-2025,João Souza,Notebook Dell,5,3500.0,Eletrônicos
1579,14-04-2025,Fernanda Lima,Garrafa Térmica,1,80.0,Utilidades
1580,2025-01-03,Pedro Costa,Luminária,4,60.0,Utilidades
1581,2025-10-05,Maria Silva,Mouse Gamer,5,200.0,Eletrônicos
1582,2025/12/02,Fernanda Lima,Notebook Dell,5,3500.0,Eletrônicos
1583,2025-10-27,Fernanda Lima,Mouse Gamer,4,200.0,Eletrônicos
1584,13-02-2025,Fernanda Lima,Mouse Gamer,5,200.0,Eletrônicos
1585,2025/05/13,Maria Silva,Luminária,4,60.0,Utilidades
1586,2025/09/23,João Souza,Impressora HP,2,900.0,Eletrônicos
1587,15-12-2025,Ana Pereira,Caderno,5,25.0,Papelaria
1588,2025/09/14,Maria Silva,Monitor LG,2,1200.0,Eletrônicos
1589,20-09-2025,Ana Pereira,Notebook Dell,3,3500.0,Eletrônicos
1590,2025/06/26,Fernanda Lima,Garrafa Térmica,4,80.0,Utilidades
1591,2025-03-13,Ana Pereira,Garrafa Térmica,5,80.0,Utilidades
1592,2025/12/26,Ana Pereira,Mochila,1,150.0,Acessórios
1593,01-01-2025,,Notebook Dell,4,3500.0,Eletrônicos
1594,2025/04/02,João Souza,Notebook Dell,4,3500.0,Eletrônicos
1595,2025-03-19,João Souza,Mochila,5,150.0,Acessórios
1596,25-11-2025,Pedro Costa,iPhone 13,2,5500.0,Eletrônicos
1597,07-06-2025,Fernanda Lima,iPhone 13,4,5500.0,Eletrônicos
1598,2025-08-05,João Souza,Mouse Gamer,2,200.0,Eletrônicos
1599,27-01-2025,Pedro Costa,Impressora HP,5,900.0,Eletrônicos
1600,10-08-2025,Fernanda Lima,Caderno,2,25.0,Papelaria
1601,03-10-2025,Ana Pereira,iPhone 13,1,5500.0,Eletrônicos
1602,2025-04-16,Pedro Costa,Notebook Dell,1,3500.0,
1603,2025-05-10,Maria Silva,Caderno,2,25.0,Papelaria
1604,07-06-2025,Fernanda Lima,Mouse Gamer,1,200.0,Eletrônicos
1605,2025/10/06,Pedro Costa,Notebook Dell,2,3500.0,Eletrônicos
1606,2025-05-28,Fernanda Lima,Luminária,3,60.0,Utilidades
1607,2025-01-17,Pedro Costa,Notebook Dell,2,3500.0,Eletrônicos
1608,07-05-2025,,Impressora HP,2,900.0,
1609,12-12-2025,Ana Pereira,Impressora HP,2,900.0,Eletrônicos
1610,03-11-2025,Pedro Costa,Luminária,5,60.0,
1611,2025/03/28,Fernanda Lima,Luminária,5,60.0,Utilidades
1612,2025-08-26,Pedro Costa,Caneta Azul,1,2.5,Papelaria
1613,2025/07/16,João Souza,iPhone 13,5,5500.0,Eletrônicos
1614,2025-01-11,Ana Pereira,Mochila,2,150.0,Acessórios
1615,2025/06/10,Pedro Costa,Mochila,5,150.0,Acessórios
1616,26-10-2025,João Souza,Caneta Azul,5,2.5,Papelaria
1617,2025/01/07,Fernanda Lima,Impressora HP,1,900.0,Eletrônicos
1618,2025-03-10,Maria Silva,Caderno,três,25.0,Papelaria
1619,2025/12/16,Ana Pereira,Monitor LG,4,1200.0,Eletrônicos
1620,2025/12/27,Maria Silva,Monitor LG,4,1200.0,Eletrônicos
1621,08-08-2025,,Luminária,3,60.0,Utilidades
1622,2025-12-27,Pedro Costa,Mouse Gamer,5,200.0,Eletrônicos
1623,05-05-2025,Pedro Costa,Impressora HP,1,900.0,Eletrônicos
1624,19-12-2025,Ana Pereira,iPhone 13,1,5500.0,Eletrônicos
1625,06-05-2025,João Souza,Mouse Gamer,5,200.0,Eletrônicos
1626,2025-07-05,Pedro Costa,Impressora HP,3,900.0,Eletrônicos
1627,2025/08/05,João Souza,Garrafa Térmica,1,80.0,Utilidades
1628,2025-10-27,Fernanda Lima,Caderno,2,25.0,Papelaria
1629,27-09-2025,Maria Silva,Impressora HP,1,900.0,Eletrônicos
1630,03-07-2025,,Monitor LG,1,1200.0,Eletrônicos
1631,2025-04-08,Ana Pereira,iPhone 13,3,5500.0,Eletrônicos
1632,2025/05/08,João Souza,Mochila,5,150.0,Acessórios
1633,12-05-2025,João Souza,Mouse Gamer,1,200.0,Eletrônicos
1634,2025/04/27,,Garrafa Térmica,1,80.0,Utilidades
1635,24-01-2025,Pedro Costa,Mouse Gamer,2,200.0,Eletrônicos
1636,03-02-2025,Ana Pereira,Caneta Azul,4,2.5,Papelaria
1637,04-10-2025,Fernanda Lima,Mouse Gamer,3,200.0,Eletrônicos
1638,2025-07-10,,Monitor LG,4,1200.0,Eletrônicos
1639,2025/06/13,Maria Silva,Impressora HP,3,900.0,Eletrônicos
1640,2025-05-10,Fernanda Lima,Caderno,3,25.0,Papelaria
1641,04-08-2025,João Souza,Caneta Azul,3,2.5,Papelaria
1642,2025/03/06,Pedro Costa,Caderno,2,25.0,Papelaria
1643,2025/04/15,,iPhone 13,4,5500.0,Eletrônicos
1644,20-10-2025,Maria Silva,Monitor LG,5,1200.0,Eletrônicos
1645,2025-04-18,Fernanda Lima,Caneta Azul,1,2.5,Papelaria
1646,20-07-2025,Ana Pereira,Monitor LG,1,1200.0,Eletrônicos
1647,2025/03/27,João Souza,iPhone 13,5,5500.0,Eletrônicos
1648,2025/09/22,Fernanda Lima,Impressora HP,2,900.0,Eletrônicos
1649,2025/04/22,Maria Silva,Luminária,5,60.0,Utilidades
1650,12-09-2025,João Souza,Caderno,4,25.0,Papelaria
1651,2025-08-16,,Luminária,4,60.0,Utilidades
1652,22-10-2025,Maria Silva,Luminária,5,60.0,Utilidades
1653,25-03-2025,Ana Pereira,Impressora HP,4,900.0,Eletrônicos
1654,2025/07/08,Maria Silva,Luminária,4,60.0,Utilidades
1655,16-09-2025,Maria Silva,Luminária,4,60.0,Utilidades
1656,2025-03-18,Fernanda Lima,Mochila,2,150.0,Acessórios
1657,25-09-2025,Ana Pereira,Caneta Azul,1,2.5,Papelaria
1658,2025/07/16,Pedro Costa,Mochila,3,150.0,Acessórios
1659,2025/09/19,João Souza,iPhone 13,1,5500.0,Eletrônicos
1660,2025-01-07,Ana Pereira,Mochila,5,150.0,Acessórios
1661,2025/02/03,Pedro Costa,iPhone 13,três,5500.0,Eletrônicos
1662,09-02-2025,Ana Pereira,Caderno,3,25.0,Papelaria
1663,2025-08-26,,Monitor LG,3,1200.0,Eletrônicos
1664,2025-01-05,Pedro Costa,Caneta Azul,4,2.5,Papelaria
1665,03-07-2025,João Souza,Luminária,3,60.0,Utilidades
1666,10-07-2025,Maria Silva,Luminária,5,60.0,Utilidades
1667,2025-05-15,João Souza,Mouse Gamer,3,200.0,Eletrônicos
1668,23-07-2025,Pedro Costa,Luminária,2,60.0,Utilidades
1669,13-02-2025,,Impressora HP,1,900.0,Eletrônicos
1670,18-08-2025,,Caderno,2,25.0,Papelaria
1671,01-11-2025,Fernanda Lima,Luminária,4,-60.0,Utilidades
1672,2025/08/24,Maria Silva,Mouse Gamer,2,200.0,Eletrônicos
1673,2025-11-15,Pedro Costa,Impressora HP,2,900.0,Eletrônicos
1674,25-12-2025,Maria Silva,iPhone 13,3,5500.0,Eletrônicos
1675,17-12-2025,Maria Silva,Mouse Gamer,2,200.0,Eletrônicos
1676,2025/08/06,João Souza,Mochila,5,150.0,Acessórios
1677,2025/02/19,João Souza,Mochila,2,150.0,Acessórios
1678,2025-01-06,Fernanda Lima,Garrafa Térmica,3,80.0,Utilidades
1679,15-10-2025,,Mouse Gamer,4,200.0,Eletrônicos
1680,2025-09-19,Ana Pereira,Notebook Dell,2,3500.0,Eletrônicos
1681,2025/03/26,,Caderno,2,25.0,Papelaria
1682,2025-11-16,Fernanda Lima,Mouse Gamer,2,-200.0,Eletrônicos
1683,28-10-2025,Ana Pereira,Monitor LG,5,1200.0,Eletrônicos
1684,06-12-2025,,Caderno,5,25.0,Papelaria
1685,2025-02-04,Ana Pereira,iPhone 13,2,5500.0,Eletrônicos
1686,27-02-2025,Fernanda Lima,Impressora HP,1,900.0,Eletrônicos
1687,18-07-2025,João Souza,Mouse Gamer,três,200.0,Eletrônicos
1688,12-01-2025,Ana Pereira,Caneta Azul,2,2.5,Papelaria
1689,01-04-2025,João Souza,Mouse Gamer,5,200.0,Eletrônicos
1690,2025-12-15,,Mouse Gamer,3,200.0,Eletrônicos
1691,10-06-2025,Pedro Costa,Mochila,5,150.0,Acessórios
1692,01-09-2025,João Souza,Caneta Azul,2,2.5,Papelaria
1693,20-11-2025,Pedro Costa,Luminária,2,-60.0,Utilidades
1694,2025/12/14,,Mouse Gamer,1,200.0,Eletrônicos
1695,06-03-2025,Pedro Costa,iPhone 13,5,5500.0,Eletrônicos
1696,2025-10-11,Pedro Costa,Caneta Azul,2,2.5,Papelaria
1697,25-07-2025,,Luminária,3,60.0,Utilidades
1698,2025-09-14,João Souza,Monitor LG,1,1200.0,Eletrônicos
1699,2025-02-20,Fernanda Lima,iPhone 13,1,5500.0,Eletrônicos
1700,2025-06-13,,Impressora HP,3,900.0,Eletrônicos
1701,27-11-2025,João Souza,Notebook Dell,4,3500.0,Eletrônicos
1702,2025/08/18,Ana Pereira,Caderno,1,25.0,Papelaria
1703,16-08-2025,Fernanda Lima,Mochila,3,150.0,Acessórios
1704,2025/09/04,João Souza,Monitor LG,2,1200.0,Eletrônicos
1705,2025/09/04,Pedro Costa,Mouse Gamer,2,200.0,Eletrônicos
1706,26-01-2025,Ana Pereira,Notebook Dell,2,3500.0,Eletrônicos
1707,2025-04-01,Ana Pereira,Monitor LG,1,1200.0,Eletrônicos
1708,2025/07/09,Maria Silva,Caneta Azul,1,2.5,Papelaria
1709,2025-01-02,Fernanda Lima,Luminária,3,60.0,Utilidades
1710,2025-07-23,João Souza,Caderno,4,25.0,
1711,2025/01/25,Fernanda Lima,Impressora HP,3,900.0,Eletrônicos
1712,2025-11-20,Pedro Costa,Monitor LG,4,1200.0,Eletrônicos
1713,24-04-2025,Maria Silva,Mouse Gamer,2,200.0,Eletrônicos
1714,17-04-2025,,Monitor LG,5,1200.0,Eletrônicos
1715,2025/05/12,,Notebook Dell,4,3500.0,Eletrônicos
1716,2025/07/05,João Souza,Caderno,5,25.0,Papelaria
1717,13-02-2025,,Notebook Dell,5,3500.0,Eletrônicos
1718,2025-04-26,Fernanda Lima,Garrafa Térmica,1,80.0,Utilidades
1719,2025/06/02,João Souza,Notebook Dell,3,3500.0,Eletrônicos
1720,16-12-2025,Ana Pereira,Caderno,1,25.0,Papelaria
1721,2025-11-18,Ana Pereira,Luminária,1,60.0,Utilidades
1722,2025/07/06,Ana Pereira,Impressora HP,3,900.0,Eletrônicos
1723,2025/07/17,,Notebook Dell,1,3500.0,Eletrônicos
1724,2025/09/25,,Luminária,4,60.0,Utilidades
1725,2025-08-15,Maria Silva,Caneta Azul,5,2.5,Papelaria
1726,2025/02/09,Fernanda Lima,Caneta Azul,3,2.5,Papelaria
1727,2025/05/07,Maria Silva,Caderno,1,-25.0,Papelaria
1728,2025-04-15,Maria Silva,Mochila,3,150.0,Acessórios
1729,11-06-2025,,Monitor LG,1,1200.0,Eletrônicos
1730,2025-11-19,Fernanda Lima,Caderno,5,25.0,Papelaria
1731,2025-05-24,Pedro Costa,Garrafa Térmica,2,80.0,Utilidades
1732,2025-12-18,Ana Pereira,Mochila,5,150.0,Acessórios
1733,09-09-2025,Fernanda Lima,Garrafa Térmica,5,80.0,Utilidades
1734,2025-03-26,João Souza,iPhone 13,4,5500.0,Eletrônicos
1735,2025/01/23,,Mouse Gamer,3,200.0,Eletrônicos
1736,2025/06/19,Ana Pereira,Monitor LG,5,1200.0,Eletrônicos
1737,19-05-2025,João Souza,Mochila,4,150.0,Acessórios
1738,2025/01/06,Fernanda Lima,Monitor LG,3,1200.0,Eletrônicos
1739,2025/09/16,Maria Silva,Caneta Azul,3,2.5,Papelaria
1740,2025/07/01,Ana Pereira,Garrafa Térmica,1,80.0,Utilidades
1741,2025-10-08,Ana Pereira,Notebook Dell,5,3500.0,Eletrônicos
1742,01-04-2025,Maria Silva,Monitor LG,2,1200.0,Eletrônicos
1743,2025/02/10,Ana Pereira,iPhone 13,1,5500.0,Eletrônicos
1744,2025-01-08,Ana Pereira,Luminária,3,60.0,Utilidades
1745,2025/06/15,João Souza,Monitor LG,5,1200.0,Eletrônicos
1746,2025-10-13,Ana Pereira,Mouse Gamer,4,200.0,Eletrônicos
1747,07-05-2025,Maria Silva,Monitor LG,3,1200.0,Eletrônicos
1748,21-05-2025,João Souza,Mochila,3,150.0,Acessórios
1749,04-03-2025,,Impressora HP,5,900.0,Eletrônicos
1750,2025/10/07,Pedro Costa,iPhone 13,1,5500.0,Eletrônicos
1751,2025/12/24,Ana Pereira,Mouse Gamer,5,200.0,Eletrônicos
1752,2025/02/19,João Souza,Caneta Azul,1,2.5,Papelaria
1753,2025/02/03,Pedro Costa,Impressora HP,4,900.0,Eletrônicos
1754,13-06-2025,Ana Pereira,Caderno,3,-25.0,Papelaria
1755,12-06-2025,Ana Pereira,Garrafa Térmica,4,80.0,Utilidades
1756,2025-03-06,Ana Pereira,Caderno,3,25.0,Papelaria
1757,22-10-2025,,Caneta Azul,3,-2.5,Papelaria
1758,2025/01/13,Fernanda Lima,Notebook Dell,3,3500.0,Eletrônicos
1759,2025-11-02,João Souza,Garrafa Térmica,3,80.0,Utilidades
1760,06-06-2025,João Souza,Impressora HP,2,900.0,Eletrônicos
1761,2025-06-17,João Souza,Caderno,4,25.0,Papelaria
1762,2025-10-02,Maria Silva,Notebook Dell,3,3500.0,Eletrônicos
1763,05-01-2025,Fernanda Lima,iPhone 13,5,5500.0,Eletrônicos
1764,2025/03/24,Ana Pereira,Notebook Dell,3,3500.0,Eletrônicos
1765,2025-01-13,João Souza,Monitor LG,1,1200.0,Eletrônicos
1766,04-06-2025,,Luminária,5,60.0,Utilidades
1767,26-07-2025,João Souza,iPhone 13,1,5500.0,Eletrônicos
1768,2025/07/13,,Luminária,2,60.0,Utilidades
1769,24-07-2025,Ana Pereira,Monitor LG,4,1200.0,Eletrônicos
1770,2025-07-08,João Souza,Garrafa Térmica,3,80.0,Utilidades
1771,08-08-2025,Maria Silva,Luminária,2,60.0,Utilidades
1772,11-12-2025,Maria Silva,Luminária,2,60.0,Utilidades
1773,2025-12-21,João Souza,Notebook Dell,5,3500.0,Eletrônicos
1774,2025/09/10,João Souza,Caderno,2,25.0,Papelaria
1775,2025/12/23,Maria Silva,Garrafa Térmica,1,80.0,Utilidades
1776,11-03-2025,,Luminária,3,-60.0,Utilidades
1777,25-05-2025,Maria Silva,Mouse Gamer,4,200.0,Eletrônicos
1778,01-07-2025,Pedro Costa,Caneta Azul,3,2.5,Papelaria
1779,2025-09-11,Fernanda Lima,Caderno,1,25.0,Papelaria
1780,23-03-2025,,Garrafa Térmica,4,80.0,Utilidades
1781,2025-04-12,Fernanda Lima,Mouse Gamer,4,200.0,Eletrônicos
1782,08-06-2025,Fernanda Lima,Garrafa Térmica,1,80.0,Utilidades
1783,26-05-2025,Maria Silva,iPhone 13,3,5500.0,Eletrônicos
1784,2025-09-23,Pedro Costa,iPhone 13,2,5500.0,Eletrônicos
1785,2025/05/12,Pedro Costa,iPhone 13,2,-5500.0,Eletrônicos
1786,2025-09-20,Pedro Costa,Mochila,2,150.0,Acessórios
1787,09-06-2025,Ana Pereira,Impressora HP,4,900.0,Eletrônicos
1788,2025/06/24,João Souza,Mouse Gamer,1,-200.0,Eletrônicos
1789,2025-05-22,,Luminária,2,60.0,Utilidades
1790,2025/09/17,,Impressora HP,4,900.0,Eletrônicos
1791,2025-09-20,Fernanda Lima,Impressora HP,2,900.0,Eletrônicos
1792,2025-07-09,Fernanda Lima,Mochila,1,-150.0,Acessórios
1793,2025-04-17,,Impressora HP,1,900.0,Eletrônicos
1794,2025-08-18,,Mochila,2,150.0,Acessórios
1795,2025/01/16,Fernanda Lima,Caneta Azul,2,2.5,Papelaria
1796,2025-11-24,Pedro Costa,Garrafa Térmica,3,80.0,Utilidades
1797,2025/09/25,Maria Silva,Notebook Dell,3,3500.0,Eletrônicos
1798,10-07-2025,,Luminária,5,60.0,Utilidades
1799,2025-10-14,,Mochila,3,150.0,Acessórios
1800,2025/06/14,Pedro Costa,Notebook Dell,1,3500.0,Eletrônicos
1801,28-03-2025,João Souza,Notebook Dell,4,3500.0,Eletrônicos
1802,18-05-2025,Ana Pereira,Caderno,5,25.0,Papelaria
1803,2025/12/19,Maria Silva,Garrafa Térmica,1,80.0,Utilidades
1804,27-03-2025,Pedro Costa,Mouse Gamer,3,200.0,Eletrônicos
1805,2025-01-20,Pedro Costa,iPhone 13,2,5500.0,Eletrônicos
1806,2025-05-20,Fernanda Lima,Impressora HP,2,900.0,Eletrônicos
1807,2025-10-06,Ana Pereira,Monitor LG,5,1200.0,Eletrônicos
1808,2025-09-23,Fernanda Lima,Notebook Dell,3,3500.0,Eletrônicos
1809,2025/06/13,Ana Pereira,Luminária,2,60.0,Utilidades
1810,2025-06-20,Ana Pereira,Mochila,2,150.0,Acessórios
1811,2025-08-07,Fernanda Lima,iPhone 13,1,5500.0,Eletrônicos
1812,2025/03/10,,Mouse Gamer,três,200.0,
1813,2025-07-07,Fernanda Lima,Mochila,3,150.0,Acessórios
1814,01-11-2025,Fernanda Lima,Caderno,1,25.0,
1815,2025-11-08,Maria Silva,Luminária,1,60.0,Utilidades
1816,21-11-2025,,Mochila,1,150.0,Acessórios
1817,2025-08-26,Pedro Costa,iPhone 13,5,5500.0,Eletrônicos
1818,13-07-2025,Maria Silva,Monitor LG,4,1200.0,Eletrônicos
1819,2025/03/09,Maria Silva,Monitor LG,5,1200.0,Eletrônicos
1820,2025-01-13,,iPhone 13,1,5500.0,Eletrônicos
1821,2025-09-07,,Impressora HP,2,900.0,Eletrônicos
1822,2025-02-19,,Mouse Gamer,4,200.0,Eletrônicos
1823,26-05-2025,Maria Silva,Caneta Azul,2,2.5,Papelaria
1824,2025-10-20,,Caneta Azul,4,2.5,Papelaria
1825,2025/06/16,Maria Silva,Mouse Gamer,1,200.0,Eletrônicos
1826,2025-03-03,Maria Silva,Notebook Dell,1,3500.0,Eletrônicos
1827,19-12-2025,,Mochila,3,150.0,Acessórios
1828,2025/05/27,Pedro Costa,Mouse Gamer,1,200.0,Eletrônicos
1829,2025-01-06,Maria Silva,iPhone 13,2,5500.0,Eletrônicos
1830,2025-12-17,Ana Pereira,Notebook Dell,1,3500.0,Eletrônicos
1831,2025-05-17,Pedro Costa,iPhone 13,2,5500.0,Eletrônicos
1832,20-01-2025,,Mochila,2,150.0,Acessórios
1833,2025-04-14,Fernanda Lima,Mouse Gamer,1,200.0,Eletrônicos
1834,2025-05-27,Pedro Costa,Impressora HP,4,900.0,Eletrônicos
1835,01-03-2025,Pedro Costa,Impressora HP,2,900.0,Eletrônicos
1836,10-05-2025,Pedro Costa,Impressora HP,1,900.0,Eletrônicos
1837,2025-07-26,João Souza,Caneta Azul,1,2.5,Papelaria
1838,24-05-2025,Fernanda Lima,Caderno,3,25.0,Papelaria
1839,27-09-2025,,Luminária,4,60.0,
1840,04-11-2025,Pedro Costa,Garrafa Térmica,3,80.0,Utilidades
1841,2025/01/12,João Souza,Monitor LG,4,1200.0,Eletrônicos
1842,2025/01/25,Ana Pereira,Luminária,3,60.0,Utilidades
1843,06-12-2025,Fernanda Lima,Monitor LG,5,1200.0,Eletrônicos
1844,18-08-2025,Maria Silva,Caneta Azul,5,2.5,Papelaria
1845,21-10-2025,Maria Silva,Impressora HP,1,900.0,Eletrônicos
1846,2025/11/08,Maria Silva,Impressora HP,5,900.0,Eletrônicos
1847,09-03-2025,Ana Pereira,Caderno,3,-25.0,Papelaria
1848,05-06-2025,,Caderno,2,25.0,Papelaria
1849,2025-03-26,Ana Pereira,iPhone 13,3,5500.0,Eletrônicos
1850,2025/05/23,Maria Silva,Monitor LG,4,1200.0,Eletrônicos
1851,27-11-2025,Maria Silva,Garrafa Térmica,5,80.0,Utilidades
1852,2025/08/03,Maria Silva,Garrafa Térmica,2,80.0,Utilidades
1853,28-05-2025,,Notebook Dell,5,3500.0,Eletrônicos
1854,2025-12-02,João Souza,Luminária,3,60.0,Utilidades
1855,25-08-2025,Maria Silva,Luminária,2,60.0,Utilidades
1856,2025-03-23,Pedro Costa,Impressora HP,4,900.0,Eletrônicos
1857,16-05-2025,,Caderno,3,25.0,Papelaria
1858,14-05-2025,Pedro Costa,Impressora HP,5,900.0,Eletrônicos
1859,2025/03/13,,Garrafa Térmica,1,80.0,Utilidades
1860,17-10-2025,Pedro Costa,Notebook Dell,3,3500.0,Eletrônicos
1861,2025/05/02,Pedro Costa,Monitor LG,2,1200.0,Eletrônicos
1862,2025/02/12,Ana Pereira,Mochila,1,150.0,Acessórios
1863,15-06-2025,Pedro Costa,Notebook Dell,3,3500.0,Eletrônicos
1864,2025/03/26,Maria Silva,iPhone 13,3,5500.0,Eletrônicos
1865,07-02-2025,Maria Silva,Garrafa Térmica,1,80.0,Utilidades
1866,11-02-2025,Ana Pereira,Mouse Gamer,1,200.0,Eletrônicos
1867,2025-10-05,Ana Pereira,iPhone 13,3,5500.0,Eletrônicos
1868,2025/10/07,Maria Silva,Luminária,2,60.0,Utilidades
1869,2025/05/22,Pedro Costa,iPhone 13,1,5500.0,Eletrônicos
1870,2025-10-04,Maria Silva,Caderno,4,25.0,Papelaria
1871,06-10-2025,Pedro Costa,Caderno,2,-25.0,Papelaria
1872,2025/10/06,Fernanda Lima,Caneta Azul,1,2.5,Papelaria
1873,2025/07/28,Ana Pereira,iPhone 13,3,5500.0,Eletrônicos
1874,21-02-2025,,Notebook Dell,2,3500.0,Eletrônicos
1875,2025-12-17,Fernanda Lima,Luminária,2,60.0,Utilidades
1876,2025/10/02,Ana Pereira,Garrafa Térmica,4,80.0,Utilidades
1877,2025/09/16,Fernanda Lima,Impressora HP,5,900.0,Eletrônicos
1878,2025/12/08,João Souza,Impressora HP,3,900.0,Eletrônicos
1879,2025-04-18,Fernanda Lima,Garrafa Térmica,5,80.0,Utilidades
1880,2025/02/07,Pedro Costa,Mochila,3,150.0,Acessórios
1881,03-12-2025,,Garrafa Térmica,três,-80.0,Utilidades
1882,11-12-2025,,Luminária,4,60.0,Utilidades
1883,08-05-2025,João Souza,Caneta Azul,3,2.5,Papelaria
1884,09-10-2025,Ana Pereira,Garrafa Térmica,1,80.0,Utilidades
1885,09-08-2025,,Mochila,2,150.0,Acessórios
1886,2025/09/25,Fernanda Lima,Caneta Azul,5,2.5,Papelaria
1887,12-03-2025,Fernanda Lima,Monitor LG,1,1200.0,Eletrônicos
1888,2025/08/22,João Souza,Garrafa Térmica,2,80.0,Utilidades
1889,2025-02-28,Ana Pereira,Caneta Azul,1,2.5,Papelaria
1890,2025/06/21,Ana Pereira,Garrafa Térmica,3,80.0,Utilidades
1891,08-09-2025,Pedro Costa,Garrafa Térmica,2,80.0,Utilidades
1892,15-03-2025,Fernanda Lima,Mouse Gamer,4,200.0,Eletrônicos
1893,2025-10-17,Ana Pereira,Garrafa Térmica,2,80.0,Utilidades
1894,2025/05/12,,Caneta Azul,5,2.5,Papelaria
1895,02-12-2025,Maria Silva,iPhone 13,5,5500.0,Eletrônicos
1896,2025/10/24,Maria Silva,Notebook Dell,2,3500.0,Eletrônicos
1897,23-03-2025,Maria Silva,iPhone 13,5,5500.0,Eletrônicos
1898,2025-01-24,Fernanda Lima,Garrafa Térmica,2,80.0,Utilidades
1899,2025/10/06,Ana Pereira,Caderno,4,25.0,Papelaria
1900,2025-06-23,,Garrafa Térmica,1,80.0,Utilidades
1901,2025/08/24,Pedro Costa,Garrafa Térmica,1,80.0,Utilidades
1902,2025/10/16,João Souza,iPhone 13,5,5500.0,Eletrônicos
1903,2025-02-15,Fernanda Lima,Garrafa Térmica,4,80.0,Utilidades
1904,2025/09/21,Ana Pereira,Mochila,2,150.0,Acessórios
1905,2025/09/17,Pedro Costa,Caneta Azul,1,2.5,
1906,2025/12/14,Pedro Costa,Garrafa Térmica,1,80.0,Utilidades
1907,2025-12-26,Pedro Costa,Luminária,3,60.0,Utilidades
1908,04-12-2025,João Souza,Mochila,4,150.0,Acessórios
1909,07-03-2025,Ana Pereira,Mouse Gamer,1,200.0,Eletrônicos
1910,2025-10-03,Fernanda Lima,Caderno,1,25.0,Papelaria
1911,15-11-2025,Ana Pereira,Impressora HP,5,900.0,Eletrônicos
1912,2025-09-19,,Notebook Dell,4,3500.0,Eletrônicos
1913,12-12-2025,Ana Pereira,Caneta Azul,5,2.5,Papelaria
1914,2025/08/10,Fernanda Lima,iPhone 13,5,5500.0,Eletrônicos
1915,2025-05-02,Pedro Costa,Monitor LG,4,1200.0,Eletrônicos
1916,2025/04/10,Fernanda Lima,Luminária,4,60.0,Utilidades
1917,2025/10/12,Fernanda Lima,Mouse Gamer,1,200.0,Eletrônicos
1918,2025-10-27,João Souza,Garrafa Térmica,4,-80.0,
1919,2025-10-17,Pedro Costa,Monitor LG,5,1200.0,Eletrônicos
1920,2025-06-22,Pedro Costa,Caderno,3,25.0,Papelaria
1921,19-11-2025,Fernanda Lima,Luminária,4,60.0,Utilidades
1922,2025-05-25,João Souza,Mouse Gamer,três,200.0,Eletrônicos
1923,2025/09/01,João Souza,Mouse Gamer,3,200.0,Eletrônicos
1924,2025/02/26,Fernanda Lima,Luminária,5,60.0,Utilidades
1925,2025-02-03,Pedro Costa,Garrafa Térmica,3,80.0,Utilidades
1926,2025-02-13,Pedro Costa,Garrafa Térmica,1,80.0,Utilidades
1927,01-12-2025,Ana Pereira,iPhone 13,3,5500.0,Eletrônicos
1928,2025-11-26,Ana Pereira,Notebook Dell,4,3500.0,Eletrônicos
1929,04-04-2025,Pedro Costa,Caderno,3,25.0,Papelaria
1930,17-05-2025,João Souza,Caneta Azul,4,2.5,Papelaria
1931,2025/04/03,Ana Pereira,Impressora HP,2,900.0,Eletrônicos
1932,2025-04-19,Maria Silva,Caneta Azul,5,2.5,Papelaria
